order_status,payment_value,payment_installments,payment_sequential,payment_type,TIME_TO_CARRY,TIME_TO_DELIVER_ORDER,COMPARE_ESTIMATED_TO_DELIVERED_TIME,ESTIMATED_TIME_TO_DELIVERY,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY
delivered,19128.00,1,1,debit_card,3,6,12,18,2017,12,1,Friday
delivered,7416.00,1,1,boleto,3,10,11,21,2017,11,29,Wednseday
delivered,11697.00,5,1,credit_card,0,1,16,17,2017,6,2,Friday
delivered,15821.00,2,1,credit_card,2,6,10,16,2017,9,12,Tuesday
delivered,4509.00,4,1,credit_card,2,8,10,18,2017,5,22,Monday
delivered,18937.00,2,1,credit_card,1,5,16,21,2018,5,17,Thursday
delivered,235.00,1,1,credit_card,3,7,13,20,2017,8,11,Friday
delivered,11979.00,2,1,credit_card,3,13,20,33,2018,2,3,Saturday
delivered,5000.00,1,2,voucher,1,8,15,23,2017,10,15,Sunday
delivered,3437.00,1,1,credit_card,1,20,-1,19,2018,5,13,Sunday
delivered,15797.00,6,1,credit_card,2,8,7,15,2018,8,1,Wednseday
delivered,14315.00,1,1,boleto,3,13,13,26,2017,4,22,Saturday
delivered,12325.00,8,1,credit_card,3,19,7,26,2017,12,9,Saturday
delivered,7742.00,1,1,debit_card,3,4,8,12,2017,9,9,Saturday
delivered,28173.00,2,1,credit_card,1,2,21,23,2018,5,21,Monday
delivered,44116.00,4,1,credit_card,13,22,13,35,2017,5,2,Tuesday
delivered,9914.00,1,1,credit_card,2,19,8,27,2017,5,31,Wednseday
delivered,2388.00,1,1,debit_card,0,1,19,20,2017,12,28,Thursday
delivered,49759.00,1,1,boleto,2,3,11,14,2018,2,27,Tuesday
delivered,5157.00,5,1,credit_card,2,3,6,9,2018,8,25,Saturday
delivered,38552.00,1,1,boleto,1,11,5,16,2018,7,16,Monday
delivered,9366.00,1,1,credit_card,8,31,-5,26,2018,2,25,Sunday
delivered,4761.00,2,1,credit_card,3,10,15,25,2017,11,11,Saturday
delivered,11685.00,10,1,credit_card,2,6,11,17,2018,6,12,Tuesday
delivered,19083.00,6,1,credit_card,6,14,21,35,2017,1,31,Tuesday
delivered,3524.00,1,1,credit_card,0,1,2,3,2018,8,28,Tuesday
delivered,6306.00,6,1,credit_card,2,7,10,17,2018,8,11,Saturday
delivered,10264.00,2,1,credit_card,4,12,9,21,2017,11,10,Friday
delivered,4626.00,1,1,credit_card,1,13,10,23,2017,3,1,Wednseday
delivered,5283.00,2,1,credit_card,3,18,6,24,2018,3,19,Monday
delivered,816.00,1,1,credit_card,0,6,20,26,2017,10,11,Wednseday
delivered,9887.00,1,2,voucher,4,17,6,23,2018,3,10,Saturday
delivered,3470.00,1,1,credit_card,1,5,14,19,2018,3,14,Wednseday
delivered,4362.00,1,1,credit_card,3,13,19,32,2017,5,20,Saturday
delivered,3577.00,1,1,credit_card,3,10,19,29,2017,7,2,Sunday
delivered,19448.00,10,1,credit_card,2,21,17,38,2018,2,26,Monday
delivered,11590.00,2,1,credit_card,2,3,8,11,2018,3,11,Sunday
delivered,3661.00,1,1,credit_card,1,4,19,23,2018,4,23,Monday
delivered,21699.00,1,2,voucher,0,2,11,13,2018,7,4,Wednseday
delivered,10443.00,3,1,credit_card,1,7,14,21,2018,1,18,Thursday
delivered,16147.00,2,1,credit_card,3,10,13,23,2017,4,30,Sunday
delivered,13375.00,6,1,credit_card,1,4,15,19,2017,7,30,Sunday
delivered,267.00,1,1,credit_card,2,13,15,28,2018,5,8,Tuesday
delivered,3356.00,1,3,voucher,2,10,13,23,2018,2,19,Monday
delivered,13334.00,2,1,credit_card,13,18,8,26,2018,8,9,Thursday
delivered,5000.00,1,1,credit_card,0,5,16,21,2017,3,22,Wednseday
delivered,36892.00,10,1,credit_card,2,3,15,18,2018,4,22,Sunday
delivered,40667.00,8,1,credit_card,1,14,10,24,2018,5,21,Monday
delivered,132754.00,2,1,credit_card,1,11,12,23,2018,2,19,Monday
delivered,4569.00,3,1,credit_card,2,10,-2,8,2018,8,12,Sunday
delivered,8160.00,1,1,credit_card,1,27,7,34,2017,4,12,Wednseday
delivered,4153.00,1,1,credit_card,1,4,18,22,2018,6,21,Thursday
delivered,6486.00,1,1,credit_card,4,17,10,27,2017,10,20,Friday
delivered,3501.00,1,1,credit_card,0,7,26,33,2018,6,15,Friday
delivered,4744.00,1,1,credit_card,1,7,1,8,2018,8,23,Thursday
delivered,14244.00,2,1,credit_card,1,8,17,25,2018,4,29,Sunday
delivered,32392.00,6,1,credit_card,1,7,15,22,2017,8,30,Wednseday
delivered,3709.00,3,1,credit_card,2,4,22,26,2017,4,8,Saturday
delivered,21827.00,1,1,boleto,2,7,9,16,2018,5,9,Wednseday
delivered,4111.00,1,1,voucher,3,38,1,39,2018,2,23,Friday
delivered,5276.00,1,1,credit_card,2,27,-4,23,2017,11,29,Wednseday
delivered,5628.00,1,1,boleto,1,6,9,15,2018,5,17,Thursday
delivered,14476.00,2,1,credit_card,1,5,25,30,2018,7,1,Sunday
delivered,682.00,1,7,voucher,2,3,7,10,2018,4,2,Monday
delivered,11984.00,1,1,credit_card,7,11,10,21,2017,2,24,Friday
delivered,45764.00,3,1,credit_card,2,13,20,33,2017,10,4,Wednseday
delivered,8956.00,5,1,credit_card,2,13,17,30,2018,6,20,Wednseday
delivered,8560.00,1,1,credit_card,1,9,15,24,2018,1,14,Sunday
delivered,4466.00,3,1,credit_card,2,5,7,12,2017,11,19,Sunday
delivered,3842.00,1,1,boleto,2,3,10,13,2017,11,21,Tuesday
delivered,11578.00,1,1,credit_card,4,5,9,14,2018,1,26,Friday
delivered,6250.00,3,1,credit_card,3,9,13,22,2017,6,27,Tuesday
delivered,15821.00,1,1,credit_card,4,15,15,30,2018,1,15,Monday
delivered,19601.00,1,1,credit_card,7,11,24,35,2018,3,29,Thursday
delivered,6197.00,6,1,credit_card,1,21,6,27,2018,5,16,Wednseday
delivered,7956.00,1,1,voucher,5,10,14,24,2018,5,11,Friday
delivered,8334.00,3,1,credit_card,5,6,8,14,2017,8,11,Friday
delivered,20500.00,1,1,boleto,1,6,8,14,2018,5,10,Thursday
delivered,4438.00,1,1,credit_card,3,16,14,30,2017,10,22,Sunday
delivered,139.00,1,3,voucher,4,6,12,18,2018,4,12,Thursday
delivered,24836.00,1,1,boleto,1,2,14,16,2018,5,20,Sunday
delivered,2000.00,1,4,voucher,11,16,0,16,2018,8,4,Saturday
delivered,16760.00,8,1,credit_card,3,9,14,23,2018,1,16,Tuesday
delivered,16530.00,1,1,boleto,9,13,16,29,2018,1,11,Thursday
delivered,99109.00,10,1,credit_card,5,6,7,13,2017,7,26,Wednseday
delivered,14648.00,6,1,credit_card,8,20,13,33,2018,1,17,Wednseday
delivered,3500.00,3,1,credit_card,3,10,19,29,2018,1,16,Tuesday
delivered,22158.00,10,1,credit_card,3,12,14,26,2017,7,14,Friday
delivered,15898.00,10,1,credit_card,4,31,8,39,2017,7,21,Friday
delivered,9982.00,2,1,credit_card,1,3,10,13,2018,7,4,Wednseday
delivered,8631.00,1,1,credit_card,2,18,14,32,2017,10,29,Sunday
delivered,11193.00,1,1,credit_card,2,13,24,37,2017,8,5,Saturday
delivered,3316.00,3,1,credit_card,1,2,8,10,2018,7,23,Monday
delivered,8266.00,1,1,credit_card,2,3,6,9,2018,8,11,Saturday
delivered,23609.00,1,1,boleto,2,7,17,24,2017,9,25,Monday
delivered,23528.00,4,1,credit_card,1,18,14,32,2018,3,11,Sunday
delivered,2991.00,1,1,credit_card,3,15,7,22,2017,5,1,Monday
delivered,5410.00,1,1,credit_card,7,24,-3,21,2018,2,9,Friday
delivered,6534.00,1,1,credit_card,3,9,11,20,2017,3,28,Tuesday
delivered,12329.00,5,1,credit_card,7,41,-7,34,2018,3,9,Friday
delivered,2184.00,2,1,credit_card,1,4,19,23,2018,6,24,Sunday
delivered,22439.00,4,1,credit_card,1,7,33,40,2018,6,6,Wednseday
delivered,6983.00,3,1,credit_card,11,26,25,51,2018,5,26,Saturday
delivered,4109.00,1,1,boleto,4,10,15,25,2017,5,13,Saturday
delivered,42560.00,3,1,credit_card,2,36,-7,29,2017,8,14,Monday
delivered,11843.00,2,1,credit_card,1,6,16,22,2018,4,17,Tuesday
delivered,15000.00,1,1,voucher,5,15,8,23,2018,4,29,Sunday
delivered,4040.00,1,1,credit_card,7,10,2,12,2017,10,20,Friday
delivered,12623.00,1,1,credit_card,1,16,-6,10,2018,3,19,Monday
delivered,13874.00,2,1,credit_card,1,23,6,29,2018,3,28,Wednseday
delivered,2723.00,1,1,credit_card,2,3,2,5,2018,8,4,Saturday
delivered,14304.00,5,1,credit_card,4,22,4,26,2018,7,26,Thursday
delivered,6374.00,2,1,credit_card,0,19,8,27,2018,5,17,Thursday
delivered,20215.00,1,1,credit_card,1,7,12,19,2018,5,16,Wednseday
delivered,22025.00,7,1,credit_card,7,12,14,26,2017,7,19,Wednseday
delivered,22882.00,1,1,boleto,3,15,22,37,2018,3,18,Sunday
delivered,7992.00,1,2,credit_card,1,18,12,30,2017,10,1,Sunday
delivered,11344.00,10,1,credit_card,3,9,5,14,2017,11,7,Tuesday
delivered,3500.00,1,1,boleto,6,17,7,24,2017,7,29,Saturday
delivered,9920.00,1,1,credit_card,1,6,14,20,2018,8,2,Thursday
delivered,2000.00,1,7,voucher,4,18,10,28,2017,12,22,Friday
delivered,6404.00,2,1,credit_card,1,2,15,17,2018,1,7,Sunday
delivered,9703.00,7,1,credit_card,1,17,26,43,2017,2,7,Tuesday
delivered,227610.00,1,1,boleto,4,7,19,26,2017,4,13,Thursday
delivered,10355.00,1,1,credit_card,1,3,22,25,2017,6,16,Friday
delivered,19317.00,1,1,boleto,2,13,12,25,2017,12,3,Sunday
delivered,9116.00,4,1,credit_card,16,24,-5,19,2018,7,11,Wednseday
delivered,14292.00,2,1,credit_card,11,12,6,18,2018,7,13,Friday
delivered,8015.00,3,1,credit_card,1,12,3,15,2018,7,29,Sunday
delivered,11198.00,1,1,credit_card,4,16,21,37,2018,4,21,Saturday
delivered,10311.00,5,1,credit_card,2,23,-3,20,2017,11,25,Saturday
delivered,7114.00,1,1,boleto,0,6,5,11,2017,6,19,Monday
delivered,18046.00,1,1,credit_card,7,16,8,24,2017,4,11,Tuesday
delivered,10231.00,5,1,credit_card,1,8,12,20,2017,11,28,Tuesday
delivered,4775.00,1,1,credit_card,4,4,8,12,2018,3,2,Friday
delivered,15472.00,1,1,credit_card,2,32,-1,31,2017,11,20,Monday
delivered,7820.00,1,1,credit_card,4,5,12,17,2017,11,24,Friday
delivered,4692.00,1,1,boleto,1,6,17,23,2017,6,13,Tuesday
delivered,5859.00,1,1,credit_card,2,17,7,24,2018,4,22,Sunday
delivered,2987.00,1,2,voucher,1,13,16,29,2017,1,26,Thursday
delivered,43625.00,7,1,credit_card,0,5,20,25,2018,5,14,Monday
delivered,5837.00,3,1,credit_card,4,26,8,34,2017,9,14,Thursday
delivered,7297.00,1,1,credit_card,2,11,24,35,2018,1,11,Thursday
delivered,5462.00,5,1,credit_card,0,6,21,27,2017,10,26,Thursday
delivered,15099.00,2,1,credit_card,2,11,17,28,2018,4,5,Thursday
delivered,67492.00,5,1,credit_card,3,4,7,11,2017,9,18,Monday
delivered,108251.00,10,1,credit_card,3,12,12,24,2017,7,28,Friday
delivered,12369.00,12,1,credit_card,6,12,14,26,2017,5,19,Friday
delivered,28796.00,6,1,credit_card,1,6,16,22,2017,2,28,Tuesday
delivered,3209.00,1,1,credit_card,3,6,12,18,2017,9,8,Friday
delivered,37522.00,8,1,credit_card,0,7,15,22,2017,8,1,Tuesday
delivered,24161.00,4,1,credit_card,2,4,19,23,2018,6,23,Saturday
delivered,19500.00,3,1,credit_card,1,2,6,8,2018,8,20,Monday
delivered,13702.00,3,1,credit_card,3,24,1,25,2018,6,8,Friday
delivered,8927.00,1,1,boleto,1,15,14,29,2018,7,11,Wednseday
delivered,4460.00,1,1,voucher,2,7,13,20,2018,5,8,Tuesday
delivered,10000.00,1,3,voucher,2,8,20,28,2018,2,12,Monday
delivered,55440.00,10,1,credit_card,3,5,20,25,2017,2,4,Saturday
delivered,5622.00,4,1,credit_card,1,3,14,17,2018,6,18,Monday
delivered,50435.00,8,1,credit_card,1,3,6,9,2018,7,22,Sunday
delivered,9372.00,1,1,boleto,2,4,12,16,2018,5,19,Saturday
delivered,4465.00,2,1,credit_card,1,2,14,16,2018,7,24,Tuesday
delivered,19351.00,8,1,credit_card,0,1,11,12,2017,11,22,Wednseday
delivered,6911.00,3,1,credit_card,2,5,8,13,2018,8,4,Saturday
delivered,3173.00,1,1,credit_card,2,9,18,27,2017,9,23,Saturday
delivered,34901.00,1,1,boleto,2,6,21,27,2017,3,1,Wednseday
delivered,31840.00,6,1,credit_card,1,28,4,32,2018,4,26,Thursday
delivered,5660.00,1,1,credit_card,1,2,9,11,2018,6,18,Monday
delivered,6349.00,3,1,credit_card,2,9,15,24,2017,4,10,Monday
delivered,17223.00,12,1,credit_card,5,10,14,24,2017,6,30,Friday
delivered,6409.00,1,1,credit_card,1,5,22,27,2018,6,14,Thursday
delivered,847.00,1,6,voucher,6,24,-7,17,2018,3,20,Tuesday
delivered,24173.00,2,1,credit_card,18,20,35,55,2016,10,7,Friday
delivered,18880.00,2,1,credit_card,1,5,7,12,2017,11,22,Wednseday
delivered,9088.00,1,1,credit_card,4,12,10,22,2017,11,12,Sunday
delivered,12792.00,1,1,boleto,2,7,22,29,2018,1,31,Wednseday
delivered,858.00,1,1,credit_card,4,7,12,19,2018,5,3,Thursday
delivered,8176.00,1,1,credit_card,6,21,4,25,2018,5,5,Saturday
delivered,5982.00,5,1,credit_card,1,20,5,25,2017,8,24,Thursday
delivered,10710.00,10,1,credit_card,2,10,17,27,2017,8,15,Tuesday
delivered,2893.00,2,1,credit_card,2,16,3,19,2018,3,24,Saturday
delivered,4076.00,1,1,boleto,0,5,9,14,2018,8,10,Friday
delivered,8703.00,1,1,credit_card,2,8,10,18,2017,9,3,Sunday
delivered,227.00,1,1,credit_card,1,6,14,20,2018,7,25,Wednseday
delivered,2975.00,1,1,credit_card,5,13,14,27,2018,1,24,Wednseday
delivered,6802.00,6,1,credit_card,2,30,9,39,2017,2,11,Saturday
delivered,4429.00,1,1,credit_card,2,10,17,27,2018,1,6,Saturday
delivered,26302.00,5,1,credit_card,1,8,28,36,2018,7,4,Wednseday
delivered,4868.00,4,1,credit_card,1,8,11,19,2018,8,16,Thursday
delivered,24876.00,10,1,credit_card,3,10,15,25,2017,2,26,Sunday
delivered,208309.00,10,1,credit_card,18,33,-7,26,2017,4,7,Friday
delivered,6030.00,1,1,credit_card,2,9,12,21,2018,3,26,Monday
delivered,15170.00,5,1,credit_card,4,10,12,22,2018,1,14,Sunday
delivered,19840.00,1,1,credit_card,4,12,12,24,2017,7,18,Tuesday
delivered,3630.00,1,1,credit_card,4,25,-3,22,2018,4,5,Thursday
delivered,10382.00,1,1,credit_card,9,30,14,44,2018,5,28,Monday
delivered,24211.00,15,1,credit_card,3,18,22,40,2018,6,15,Friday
delivered,21151.00,2,1,credit_card,3,4,6,10,2017,9,11,Monday
delivered,108744.00,1,1,boleto,3,41,-15,26,2018,2,18,Sunday
delivered,3460.00,1,1,credit_card,2,3,12,15,2018,5,1,Tuesday
delivered,18157.00,1,1,boleto,2,4,8,12,2018,6,16,Saturday
delivered,34238.00,1,1,credit_card,2,4,19,23,2018,1,22,Monday
delivered,31780.00,10,1,credit_card,7,12,17,29,2017,11,29,Wednseday
delivered,5694.00,5,1,credit_card,2,8,15,23,2017,7,30,Sunday
delivered,12090.00,1,1,credit_card,3,5,9,14,2018,3,23,Friday
delivered,3794.00,1,1,boleto,5,11,23,34,2017,2,10,Friday
delivered,3305.00,1,2,voucher,3,17,14,31,2018,1,6,Saturday
delivered,16479.00,1,1,credit_card,3,14,12,26,2018,1,26,Friday
delivered,3956.00,1,1,debit_card,6,10,14,24,2017,8,29,Tuesday
delivered,5238.00,1,1,boleto,8,10,8,18,2018,8,5,Sunday
delivered,5871.00,1,1,voucher,0,3,14,17,2018,2,16,Friday
delivered,10552.00,2,1,credit_card,6,8,11,19,2017,11,15,Wednseday
delivered,18850.00,1,1,credit_card,1,17,-1,16,2018,7,23,Monday
delivered,18787.00,1,1,credit_card,1,8,15,23,2018,1,31,Wednseday
delivered,12664.00,4,1,credit_card,0,8,16,24,2018,4,30,Monday
delivered,24838.00,1,1,credit_card,5,6,7,13,2017,6,23,Friday
delivered,17129.00,4,1,credit_card,1,4,14,18,2018,8,26,Sunday
delivered,7542.00,1,1,credit_card,1,10,11,21,2017,6,12,Monday
delivered,5813.00,1,1,boleto,7,16,3,19,2017,8,16,Wednseday
delivered,5770.00,1,2,voucher,7,14,9,23,2018,1,23,Tuesday
delivered,24529.00,4,1,credit_card,14,19,14,33,2017,8,25,Friday
delivered,13671.00,1,1,boleto,3,16,17,33,2018,4,7,Saturday
delivered,7629.00,1,1,boleto,10,14,7,21,2017,4,24,Monday
delivered,15369.00,10,1,credit_card,2,8,6,14,2018,8,20,Monday
delivered,2409.00,1,1,boleto,4,16,11,27,2017,3,11,Saturday
delivered,21194.00,8,1,credit_card,2,18,28,46,2017,5,6,Saturday
delivered,17564.00,4,1,credit_card,6,7,13,20,2017,12,14,Thursday
delivered,3837.00,1,1,credit_card,1,22,12,34,2018,3,7,Wednseday
delivered,12367.00,1,1,credit_card,7,20,1,21,2018,2,23,Friday
delivered,2840.00,1,1,credit_card,5,32,0,32,2018,2,19,Monday
delivered,11672.00,4,1,credit_card,1,23,3,26,2018,1,7,Sunday
delivered,29540.00,4,1,credit_card,2,10,14,24,2017,11,14,Tuesday
delivered,5780.00,1,1,credit_card,3,21,10,31,2017,12,15,Friday
delivered,23857.00,1,1,credit_card,2,10,14,24,2017,6,4,Sunday
delivered,38350.00,10,1,credit_card,3,31,-2,29,2018,2,12,Monday
delivered,68182.00,8,1,credit_card,1,2,13,15,2017,7,12,Wednseday
delivered,16265.00,8,1,credit_card,2,7,21,28,2018,4,25,Wednseday
delivered,10193.00,1,1,credit_card,1,17,0,17,2017,3,27,Monday
delivered,5987.00,1,1,credit_card,11,15,9,24,2017,12,11,Monday
delivered,17844.00,5,1,credit_card,2,17,10,27,2018,2,27,Tuesday
delivered,4509.00,1,1,credit_card,4,11,13,24,2017,12,4,Monday
delivered,4258.00,1,1,boleto,2,12,8,20,2018,8,8,Wednseday
delivered,81565.00,1,1,boleto,1,23,1,24,2018,1,22,Monday
delivered,5956.00,1,1,credit_card,2,10,46,56,2017,1,23,Monday
delivered,16308.00,1,1,credit_card,0,1,7,8,2018,7,11,Wednseday
delivered,10631.00,8,1,credit_card,1,14,14,28,2018,2,8,Thursday
delivered,6713.00,1,1,credit_card,3,6,7,13,2017,7,18,Tuesday
delivered,10192.00,1,1,boleto,1,29,7,36,2017,5,23,Tuesday
delivered,11820.00,1,1,credit_card,5,8,24,32,2018,7,5,Thursday
delivered,18594.00,6,1,credit_card,4,7,15,22,2018,7,16,Monday
delivered,24851.00,3,1,credit_card,3,12,19,31,2017,12,2,Saturday
delivered,21709.00,3,1,credit_card,1,14,3,17,2018,4,2,Monday
delivered,84082.00,8,1,credit_card,3,45,-12,33,2018,5,11,Friday
delivered,3500.00,3,1,credit_card,7,26,1,27,2018,2,9,Friday
delivered,24885.00,5,1,credit_card,4,11,19,30,2018,5,19,Saturday
delivered,3817.00,1,1,credit_card,1,7,15,22,2017,7,25,Tuesday
delivered,15902.00,10,1,credit_card,6,14,13,27,2017,5,17,Wednseday
delivered,42504.00,1,1,boleto,6,32,-11,21,2018,2,21,Wednseday
delivered,6933.00,1,1,credit_card,2,3,9,12,2018,3,25,Sunday
delivered,3534.00,1,1,credit_card,1,7,15,22,2018,6,13,Wednseday
delivered,9564.00,3,1,credit_card,5,13,10,23,2017,6,14,Wednseday
delivered,9045.00,2,1,credit_card,2,8,12,20,2018,3,6,Tuesday
delivered,5898.00,2,1,credit_card,5,15,17,32,2017,3,23,Thursday
delivered,5238.00,1,1,boleto,2,4,12,16,2018,4,11,Wednseday
delivered,6024.00,1,1,credit_card,5,40,-12,28,2018,2,5,Monday
delivered,13700.00,4,1,credit_card,5,12,19,31,2017,5,5,Friday
delivered,17904.00,5,1,credit_card,2,15,9,24,2018,5,5,Saturday
delivered,7266.00,1,1,credit_card,2,7,24,31,2018,2,19,Monday
delivered,8172.00,1,1,boleto,7,17,4,21,2018,3,1,Thursday
delivered,7034.00,1,1,credit_card,4,11,9,20,2017,11,24,Friday
delivered,15170.00,8,1,credit_card,2,8,3,11,2017,5,29,Monday
delivered,14707.00,5,1,credit_card,1,6,16,22,2018,1,16,Tuesday
delivered,7089.00,1,1,credit_card,3,6,0,6,2018,8,24,Friday
delivered,5226.00,1,1,credit_card,3,5,13,18,2017,11,24,Friday
delivered,5755.00,2,1,credit_card,1,2,8,10,2017,5,14,Sunday
delivered,11694.00,3,1,credit_card,2,9,14,23,2017,3,11,Saturday
delivered,2028.00,1,1,credit_card,4,18,-1,17,2017,11,10,Friday
delivered,6834.00,1,1,credit_card,6,11,8,19,2017,3,9,Thursday
delivered,4992.00,1,1,credit_card,2,21,0,21,2017,3,21,Tuesday
delivered,28402.00,3,1,credit_card,8,14,3,17,2017,4,25,Tuesday
delivered,7315.00,1,1,boleto,3,10,21,31,2017,3,26,Sunday
delivered,37805.00,8,1,credit_card,7,11,12,23,2018,7,16,Monday
delivered,7230.00,1,2,voucher,1,24,8,32,2018,5,27,Sunday
delivered,13081.00,1,1,boleto,1,14,21,35,2018,6,19,Tuesday
delivered,15573.00,2,1,credit_card,0,8,13,21,2017,11,29,Wednseday
delivered,21023.00,8,1,credit_card,4,8,17,25,2017,8,17,Thursday
delivered,20283.00,5,1,credit_card,5,36,-7,29,2017,12,14,Thursday
delivered,163.00,1,4,voucher,2,11,16,27,2017,8,8,Tuesday
delivered,2451.00,1,2,voucher,1,7,15,22,2018,7,19,Thursday
delivered,10528.00,4,1,credit_card,3,22,18,40,2018,6,22,Friday
delivered,11746.00,1,1,credit_card,2,11,23,34,2018,5,26,Saturday
delivered,16782.00,4,1,credit_card,6,13,15,28,2017,4,4,Tuesday
delivered,3809.00,1,1,credit_card,7,12,21,33,2018,1,24,Wednseday
delivered,15160.00,2,1,credit_card,1,6,15,21,2018,7,24,Tuesday
delivered,9249.00,4,1,credit_card,1,7,10,17,2017,11,27,Monday
delivered,29939.00,9,1,credit_card,0,5,3,8,2018,8,8,Wednseday
delivered,2042.00,1,1,boleto,0,17,5,22,2018,3,12,Monday
delivered,101763.00,4,1,credit_card,3,5,26,31,2017,11,18,Saturday
delivered,13264.00,2,1,credit_card,8,11,-4,7,2018,8,2,Thursday
delivered,3163.00,1,1,credit_card,2,8,6,14,2017,9,18,Monday
delivered,4613.00,4,1,credit_card,0,13,9,22,2017,7,18,Tuesday
delivered,7638.00,1,1,boleto,4,5,14,19,2018,1,4,Thursday
delivered,63977.00,10,1,credit_card,3,8,7,15,2018,7,16,Monday
delivered,12190.00,2,1,credit_card,4,14,18,32,2017,7,20,Thursday
delivered,15187.00,9,1,credit_card,1,18,14,32,2017,4,27,Thursday
delivered,20724.00,1,1,credit_card,4,8,10,18,2018,3,8,Thursday
delivered,31589.00,8,1,credit_card,4,12,15,27,2017,12,7,Thursday
delivered,5026.00,1,1,credit_card,1,5,14,19,2017,10,29,Sunday
delivered,13775.00,3,1,credit_card,1,8,11,19,2018,3,8,Thursday
delivered,14158.00,7,1,credit_card,2,10,17,27,2018,5,2,Wednseday
delivered,20519.00,1,1,credit_card,1,4,11,15,2018,4,26,Thursday
delivered,7144.00,4,1,credit_card,1,11,13,24,2018,3,25,Sunday
delivered,15655.00,1,2,voucher,8,28,3,31,2018,5,7,Monday
delivered,3410.00,3,1,credit_card,4,10,15,25,2017,7,28,Friday
delivered,8405.00,1,2,voucher,1,2,13,15,2018,2,26,Monday
delivered,3777.00,1,1,boleto,1,8,15,23,2017,11,27,Monday
delivered,16255.00,1,1,boleto,3,19,1,20,2018,5,18,Friday
delivered,6623.00,1,1,credit_card,1,4,14,18,2017,10,9,Monday
delivered,65763.00,4,1,credit_card,2,8,40,48,2018,6,5,Tuesday
delivered,13691.00,6,1,credit_card,7,13,23,36,2017,3,29,Wednseday
delivered,16303.00,4,1,credit_card,6,17,20,37,2017,12,27,Wednseday
delivered,12019.00,1,1,credit_card,12,14,18,32,2017,7,28,Friday
delivered,4449.00,1,1,boleto,6,7,19,26,2018,5,30,Wednseday
delivered,35056.00,10,1,credit_card,1,6,7,13,2017,7,12,Wednseday
delivered,5583.00,1,1,credit_card,1,2,16,18,2017,10,16,Monday
delivered,3926.00,1,1,credit_card,1,10,16,26,2018,4,20,Friday
delivered,20854.00,1,1,boleto,1,12,21,33,2018,4,6,Friday
delivered,6342.00,1,1,voucher,1,8,19,27,2018,4,3,Tuesday
delivered,3117.00,1,2,voucher,1,4,12,16,2018,5,14,Monday
delivered,11947.00,4,1,credit_card,6,27,-7,20,2017,9,6,Wednseday
delivered,10528.00,1,1,boleto,5,6,7,13,2017,11,16,Thursday
delivered,5401.00,1,1,credit_card,3,17,7,24,2017,2,27,Monday
delivered,11026.00,1,1,boleto,0,5,9,14,2018,7,25,Wednseday
delivered,3242.00,1,1,credit_card,0,6,20,26,2018,7,25,Wednseday
delivered,3635.00,1,1,boleto,1,6,20,26,2017,10,5,Thursday
delivered,6736.00,2,1,credit_card,3,4,10,14,2017,11,24,Friday
delivered,18601.00,1,1,credit_card,5,11,30,41,2018,7,20,Friday
delivered,18477.00,1,1,debit_card,2,4,14,18,2018,2,1,Thursday
delivered,25708.00,4,1,credit_card,16,27,28,55,2018,1,10,Wednseday
delivered,6665.00,1,1,credit_card,5,9,17,26,2017,3,29,Wednseday
delivered,7697.00,1,1,credit_card,5,8,14,22,2018,8,22,Wednseday
delivered,45963.00,3,1,credit_card,1,8,15,23,2017,6,6,Tuesday
delivered,16900.00,8,1,credit_card,2,10,13,23,2018,1,16,Tuesday
delivered,3809.00,2,1,credit_card,1,2,12,14,2017,7,19,Wednseday
delivered,1543.00,1,1,credit_card,5,7,2,9,2018,5,16,Wednseday
delivered,6201.00,5,1,credit_card,1,3,10,13,2017,5,23,Tuesday
delivered,131095.00,10,1,credit_card,1,9,26,35,2018,2,7,Wednseday
delivered,5142.00,2,1,credit_card,6,28,6,34,2018,2,22,Thursday
delivered,8255.00,1,1,boleto,3,5,17,22,2018,2,11,Sunday
delivered,2862.00,1,1,credit_card,6,7,11,18,2018,2,1,Thursday
delivered,15452.00,10,1,credit_card,11,25,7,32,2017,10,16,Monday
delivered,12292.00,3,1,credit_card,1,5,15,20,2018,7,4,Wednseday
delivered,17755.00,7,1,credit_card,2,41,-10,31,2018,1,30,Tuesday
delivered,7719.00,1,1,credit_card,1,5,6,11,2018,5,17,Thursday
delivered,18427.00,1,1,voucher,5,6,1,7,2018,8,1,Wednseday
delivered,6625.00,1,1,credit_card,0,7,14,21,2017,3,22,Wednseday
delivered,11964.00,6,1,credit_card,4,8,6,14,2017,11,24,Friday
delivered,13176.00,1,1,boleto,3,10,15,25,2017,5,6,Saturday
delivered,11061.00,10,1,credit_card,5,13,15,28,2017,10,26,Thursday
delivered,26683.00,1,1,boleto,1,5,15,20,2017,7,14,Friday
delivered,10977.00,4,1,credit_card,1,13,15,28,2017,6,27,Tuesday
delivered,23383.00,8,1,credit_card,1,2,10,12,2017,8,27,Sunday
delivered,3959.00,1,1,credit_card,2,14,24,38,2017,8,1,Tuesday
