customer_state,seller_state,customer_city,seller_city,DENSE_RANK_CUSTOMER_SELLER_STATE
SP,SP,sao paulo,bady bassitt,999
SP,RJ,sao paulo,niteroi,1000
SP,PR,piquete,terra boa,1001
SP,SP,sao paulo,botucatu,1002
SP,SP,campinas,sao jose do rio preto,1003
SP,MG,dourado,minas gerais,1004
SP,SP,cacapava,sao paulo,1005
SP,SC,guariba,blumenau,1006
SP,SP,jandira,sao bernardo do campo,1007
SP,ES,guarulhos,serra,1008
SP,SP,sao paulo,sao paulo,1009
SP,SP,embu das artes,sao paulo,1010
SP,SP,osasco,artur nogueira,1011
SP,SP,sao paulo,avare,1012
SP,SP,sao paulo,garca,1013
SP,MG,osasco,belo horizonte,1014
SP,SP,sao paulo,sao paulo,1015
SP,SP,indaiatuba,indaiatuba,1016
SP,PR,nova granada,curitiba,1017
SP,SP,osasco,sao paulo,1018
SP,MG,sao paulo,juiz de fora,1019
SP,SP,sao jose do rio preto,sao paulo,1020
SP,SP,franca,sao paulo,1021
SP,RJ,sao paulo,rio de janeiro,1022
SP,SP,americana,santa maria da serra,1023
SP,SP,pindamonhangaba,dois corregos,1024
SP,SP,franca,sao paulo,1025
SP,SP,sao paulo,piracicaba,1026
SP,SP,dois corregos,santana de parnaiba,1027
SP,PR,suzano,curitiba,1028
SP,GO,diadema,goiania,1029
SP,MG,sao manuel,ibia,1030
SP,SP,taubate,guarulhos,1031
SP,SP,sao jose dos campos,valinhos,1032
SP,SP,osasco,sao paulo,1033
SP,BA,santo andre,guanambi,1034
SP,CE,santo andre,caucaia,1035
SP,SP,cruzeiro,blumenau,1036
SP,MG,guarulhos,carmo da mata,1037
SP,SC,sao paulo,navegantes,1038
SP,SP,cacapava,ibitinga,1039
SP,SP,sao paulo,sao paulo,1040
SP,SC,aruja,blumenau,1041
SP,SP,guarulhos,sao paulo,1042
SP,MG,hortolandia,divinopolis,1043
SP,SP,ipaussu,guarulhos,1044
SP,SP,sao paulo,alvares machado,1045
SP,RJ,sao jose dos campos,rio de janeiro,1046
SP,SP,sao paulo,sorocaba,1047
SP,SP,guarulhos,sao bernardo do campo,1048
SP,SP,itu,assis,1049
SP,MG,sao paulo,belo horizonte,1050
SP,PR,sao paulo,curitiba,1051
SP,SP,atibaia,jundiai,1052
SP,MG,praia grande,belo horizonte,1053
SP,RS,sao paulo,santa rosa,1054
SP,SP,martinopolis,ribeirao preto,1055
SP,SP,fernando prestes,curitiba,1056
SP,SP,sao carlos,sao jose do rio preto,1057
SP,RJ,sao paulo,rio de janeiro,1058
SP,RJ,guarulhos,rio de janeiro,1059
SP,SP,ferraz de vasconcelos,sao caetano do sul,1060
SP,SP,guarulhos,sao paulo,1061
SP,SP,bauru,sorocaba,1062
SP,MG,novo horizonte,pocos de caldas,1063
SP,MG,sao bernardo do campo,uberlandia,1064
SP,RJ,sao paulo,rio de janeiro,1065
SP,SP,sao paulo,sao paulo,1066
SP,SP,caieiras,sp,1067
SP,RS,espirito santo do pinhal,flores da cunha,1068
SP,SP,campinas,sao paulo,1069
SP,CE,sao paulo,fortaleza,1070
SP,SP,sao bernardo do campo,sao paulo,1071
SP,SP,sao paulo,capivari,1072
SP,RS,mogi mirim,caxias do sul,1073
SP,SP,sao paulo,sao paulo,1074
SP,PR,tiete,maringa,1075
SP,SP,sao paulo,limeira,1076
SP,SP,jundiai,sao paulo,1077
SP,SP,sao paulo,jacarei,1078
SP,SP,campinas,sao paulo,1079
SP,SC,campinas,blumenau,1080
SP,SP,sao paulo,braganca paulista,1081
SP,SP,rio claro,ibitinga,1082
SP,SP,praia grande,sao paulo,1083
SP,SP,mogi-guacu,jambeiro,1084
SP,SP,sao paulo,sao paulo,1085
SP,SP,sao paulo,aguas claras df,1086
SP,PR,sao paulo,cianorte,1087
SP,SP,sao paulo,sao paulo,1088
SP,SP,franca,sao paulo,1089
SP,SP,cotia,rio de janeiro,1090
SP,SP,sao paulo,sao paulo,1091
SP,BA,poa,feira de santana,1092
SP,MG,campinas,araguari,1093
SP,SC,lupercio,florianopolis,1094
SP,SC,sao paulo,rio do sul,1095
SP,SP,serrana,pedreira,1096
SP,SP,maua,barueri,1097
SP,RS,campinas,porto alegre,1098
SP,RS,santo andre,cachoeira do sul,1099
SP,SP,santo andre,santos,1100
SP,SP,sao paulo,dracena,1101
SP,SP,lins,sao paulo,1102
SP,SP,sorocaba,sao paulo,1103
SP,SP,sao caetano do sul,sao paulo,1104
SP,RJ,sao paulo,rio de janeiro,1105
SP,SP,sao paulo,garca,1106
SP,PR,cerquilho,londrina,1107
SP,SP,jundiai,guarulhos,1108
SP,SP,sao paulo,ourinhos,1109
SP,SP,campinas,ibitinga,1110
SP,PR,santos,curitiba,1111
SP,PR,sao jose dos campos,loanda,1112
SP,SP,sao paulo,bariri,1113
SP,SP,santos,rio bonito,1114
SP,SP,guara,praia grande,1115
SP,SP,mombuca,guarulhos,1116
SP,SP,sao paulo,ribeirao preto,1117
SP,SC,campinas,cacador,1118
SP,RJ,santo andre,rio de janeiro,1119
SP,SP,marilia,araraquara,1120
SP,SP,matao,marilia,1121
SP,SP,sao roque,presidente prudente,1122
SP,PR,sao caetano do sul,sao jose dos pinhais,1123
SP,SP,braganca paulista,sao pedro,1124
SP,RJ,americana,queimados,1125
SP,SP,poa,sao paulo,1126
SP,SP,sao bernardo do campo,sao caetano do sul,1127
SP,SP,sao paulo,penapolis,1128
SP,SP,sao paulo,votorantim,1129
SP,SP,campinas,sao paulo,1130
SP,SP,avare,jundiai,1131
SP,SP,aruja,guarulhos,1132
SP,MG,florinia,ipatinga,1133
SP,SP,sao paulo,nova odessa,1134
SP,PR,atibaia,maringa,1135
SP,SP,braganca paulista,santo andre,1136
SP,SP,sao paulo,presidente bernardes,1137
SP,RS,aracatuba,caxias do sul,1138
SP,SP,santos,sao paulo,1139
SP,SC,monte aprazivel,sombrio,1140
SP,SC,sao paulo,florianopolis,1141
SP,SP,sao paulo,ribeirao preto,1142
SP,SP,araras,sao paulo,1143
SP,SP,cajamar,assis,1144
SP,SP,sao paulo,piracicaba,1145
SP,SP,sao paulo,sao paulo,1146
SP,SP,sao paulo,mogi guacu,1147
SP,PR,sao jose dos campos,curitiba,1148
SP,SC,sao paulo,xanxere,1149
SP,PR,americana,pinhais,1150
SP,MG,sao paulo,uberlandia,1151
SP,RJ,barueri,nova iguacu,1152
SP,SP,sao paulo,sao paulo,1153
SP,RJ,sao paulo,rio de janeiro,1154
SP,MG,dracena,dores de campos,1155
SP,SP,sao paulo,sao caetano do sul,1156
SP,SP,sao paulo,sao paulo,1157
SP,SP,sao paulo,carapicuiba,1158
SP,SP,santos,piracicaba,1159
SP,SC,marilia,itajai,1160
SP,SP,santo andre,sao paulo,1161
SP,SP,sao paulo,sao paulo,1162
SP,SP,catanduva,ibitinga,1163
SP,SP,sao vicente,sao caetano do sul,1164
SP,SP,franca,sorocaba,1165
SP,MG,sao paulo,itabira,1166
SP,PR,botelho,marechal candido rondon,1167
SP,SP,sao paulo,barrinha,1168
SP,SP,sao paulo,sao paulo,1169
SP,SP,jundiai,atibaia,1170
SP,PR,sao paulo,jussara,1171
SP,PA,olimpia,marechal candido rondon,1172
SP,SP,sao vicente,sao paulo,1173
SP,SP,rancharia,cotia,1174
SP,PR,sao paulo,maringa,1175
SP,PR,campinas,londrina,1176
SP,SP,guarulhos,guarulhos,1177
SP,SP,conchas,jundiai,1178
SP,SP,poa,echapora,1179
SP,MG,sao caetano do sul,araxa,1180
SP,SP,guarulhos,votuporanga,1181
SP,SC,sao paulo,canoinhas,1182
SP,SP,campinas,ribeirao preto,1183
SP,ES,santa cruz do rio pardo,serra,1184
SP,PR,cerqueira cesar,curitiba,1185
SP,SP,sao paulo,sao paulo,1186
SP,PR,sao jose dos campos,colorado,1187
SP,SP,sao paulo,sao paulo,1188
SP,SC,sao paulo,joinville,1189
SP,SP,registro,sao paulo,1190
SP,RN,sete barras,natal,1191
SP,PR,sao paulo,maringa,1192
SP,SP,divinolandia,sao paulo,1193
SP,RS,braganca paulista,caxias do sul,1194
SP,SP,sao paulo,sao paulo,1195
SP,RJ,campinas,rio de janeiro,1196
SP,SP,sao paulo,sao paulo,1197
SP,SP,jaboticabal,salto,1198
SP,SP,carapicuiba,sao paulo,1199
SP,SP,sao paulo,sao paulo,1200
SP,SP,sao paulo,sao paulo,1201
SP,RS,itapecerica da serra,canoas,1202
SP,MG,sao paulo,uberlandia,1203
SP,SP,sao paulo,sao paulo,1204
SP,SP,carapicuiba,ribeirao preto,1205
SP,MG,campinas,belo horizonte,1206
SP,RS,sao paulo,alvorada,1207
SP,RJ,araras,rio de janeiro,1208
SP,SP,sao paulo,itaquaquecetuba,1209
SP,SP,guarulhos,sao paulo,1210
SP,PR,sao bernardo do campo,curitiba,1211
SP,SP,osasco,tatui,1212
SP,SP,guarulhos,sao paulo,1213
SP,DF,sao caetano do sul,brasilia,1214
SP,RJ,sao paulo,mage,1215
SP,SP,sao paulo,sao paulo,1216
SP,SP,varzea paulista,sao paulo,1217
SP,SP,sao jose do rio preto,sao paulo,1218
SP,SP,sao joao da boa vista,tabao da serra,1219
SP,SP,sao paulo,sao paulo,1220
SP,SP,sao paulo,sao paulo,1221
SP,SP,sao paulo,sao paulo,1222
SP,SP,sao paulo,diadema,1223
SP,SP,sao paulo,sao paulo,1224
SP,SP,sao paulo,penapolis,1225
SP,SP,sao paulo,sao paulo,1226
SP,PR,sao paulo,sarandi,1227
SP,SP,tatui,sao paulo,1228
SP,SP,sao paulo,sao jose dos campos,1229
SP,SP,sao paulo,santo andre,1230
SP,PR,guarulhos,londrina,1231
SP,SP,mariapolis,santo andre,1232
SP,SP,sao paulo,marilia,1233
SP,SP,sao paulo,sao jose do rio preto,1234
SP,SP,campinas,guarulhos,1235
SP,SP,sao paulo,votorantim,1236
SP,SP,sorocaba,cotia,1237
SP,SP,suzano,amparo,1238
SP,MG,itapevi,baependi,1239
SP,GO,sao sebastiao,morrinhos,1240
SP,SP,sao paulo,ferraz de vasconcelos,1241
SP,SP,barueri,sao paulo,1242
SP,SP,santos,sao roque,1243
SP,GO,sao carlos,goiania,1244
SP,SP,sao paulo,sao paulo,1245
SP,SP,sao paulo,mirassol,1246
SP,SC,sao paulo,sombrio,1247
SP,ES,bauru,vila velha,1248
SP,RJ,osasco,niteroi,1249
SP,MG,sao paulo,conselheiro lafaiete,1250
SP,PR,sao paulo,cascavel,1251
SP,SP,sao paulo,sao paulo,1252
SP,SP,sao paulo,sao paulo,1253
SP,PR,caieiras,curitiba,1254
SP,SP,biritiba-mirim,sao paulo,1255
SP,SP,tupa,jundiai,1256
SP,SP,santo andre,sao paulo,1257
SP,MG,jandira,governador valadares,1258
SP,SP,osasco,tanabi,1259
SP,SP,sao carlos,sao paulo,1260
SP,SP,taboao da serra,maua,1261
SP,SP,sao paulo,mogi guacu,1262
SP,DF,sao paulo,brasilia,1263
SP,SP,monte alto,sao paulo,1264
SP,SP,franco da rocha,sao paulo,1265
SP,SC,sao paulo,blumenau,1266
SP,SP,sao paulo,sao paulo,1267
SP,SP,franca,marilia,1268
SP,SP,sao sebastiao da grama,sao paulo,1269
SP,SP,sao paulo,sao paulo,1270
SP,SP,guaruja,sao paulo,1271
SP,MG,cachoeira paulista,juiz de fora,1272
SP,CE,jundiai,varzea alegre,1273
SP,SP,sao paulo,suzano,1274
SP,SP,piracicaba,guaratingueta,1275
SP,SP,sao paulo,sao paulo,1276
SP,SP,jundiai,tambau,1277
SP,SP,guarulhos,sao jose do rio pardo,1278
SP,RJ,taboao da serra,rio de janeiro,1279
SP,PR,rio das pedras,irati,1280
SP,SC,sao paulo,florianopolis,1281
SP,SP,presidente prudente,itatiba,1282
SP,SP,mirassol,sao paulo,1283
SP,SC,sao paulo,rodeio,1284
SP,GO,santo andre,formosa,1285
SP,GO,sao jose do rio preto,aparecida de goiania,1286
SP,SP,barretos,sao paulo,1287
SP,SC,aluminio,blumenau,1288
SP,SP,monte azul paulista,ribeirao preto,1289
SP,MG,sao paulo,uberlandia,1290
SP,SP,sao paulo,sao paulo,1291
SP,PR,franca,curitiba,1292
SP,RJ,sao paulo,rio de janeiro,1293
SP,SC,franca,indaial,1294
SP,SP,campinas,hortolandia,1295
SP,SP,franca,sao caetano do sul,1296
SP,PE,cosmopolis,vitoria de santo antao,1297
SP,MG,sao bernardo do campo,conselheiro lafaiete,1298
SP,SP,santo andre,leme,1299
SP,SP,sao paulo,sao paulo,1300
SP,PR,sao paulo,sarandi,1301
TO,SP,divinopolis do tocantins,guarulhos,1
TO,ES,gurupi,cachoeiro de itapemirim,2
TO,SP,palmas,mogi das cruzes,3
TO,RS,araguaina,lajeado,4
TO,PR,araguaina,curitiba,5
TO,SP,lagoa da confusao,porto ferreira,6
TO,SP,arraias,sao paulo,7
TO,RS,pedro afonso,sapiranga,8
TO,SP,palmas,sao paulo,9
TO,SP,alvorada,sao paulo,10
TO,SP,paraiso do tocantins,sao paulo,11
